lat,lon,land
42.75,-113.5,TRUE
42.75,-113.25,TRUE
42.75,-113,TRUE
42.75,-112.75,TRUE
42.75,-112.5,TRUE
42.75,-112.25,TRUE
42.75,-112,TRUE
42.75,-111.75,TRUE
42.75,-111.5,TRUE
42.75,-111.25,TRUE
42.75,-111,TRUE
42.75,-110.75,TRUE
42.75,-110.5,TRUE
42.75,-110.25,TRUE
42.75,-110,TRUE
42.75,-109.75,TRUE
42.75,-109.5,TRUE
42.75,-109.25,TRUE
42.75,-109,TRUE
42.75,-108.75,TRUE
42.75,-108.5,TRUE
42.75,-108.25,TRUE
42.75,-108,TRUE
42.75,-107.75,TRUE
42.75,-107.5,TRUE
42.75,-107.25,TRUE
42.75,-107,TRUE
42.75,-106.75,TRUE
42.75,-106.5,TRUE
42.75,-106.25,TRUE
42.75,-106,TRUE
42.75,-105.75,TRUE
42.75,-105.5,TRUE
42.75,-105.25,TRUE
42.75,-105,TRUE
42.75,-104.75,TRUE
42.75,-104.5,TRUE
42.75,-104.25,TRUE
42.75,-104,TRUE
43,-124.5,TRUE
43,-124.25,TRUE
43,-124,TRUE
43,-123.75,TRUE
43,-123.5,TRUE
43,-123.25,TRUE
43,-123,TRUE
43,-122.75,TRUE
43,-122.5,TRUE
43,-122.25,TRUE
43,-122,TRUE
43,-121.75,TRUE
43,-121.5,TRUE
43,-121.25,TRUE
43,-121,TRUE
43,-120.75,TRUE
43,-120.5,TRUE
43,-120.25,TRUE
43,-120,TRUE
43,-119.75,TRUE
43,-119.5,TRUE
43,-119.25,TRUE
43,-119,TRUE
43,-118.75,TRUE
43,-118.5,TRUE
43,-118.25,TRUE
43,-118,TRUE
43,-117.75,TRUE
43,-117.5,TRUE
43,-117.25,TRUE
43,-117,TRUE
43,-116.75,TRUE
43,-116.5,TRUE
43,-116.25,TRUE
43,-116,TRUE
43,-115.75,TRUE
43,-115.5,TRUE
43,-115.25,TRUE
43,-115,TRUE
43,-114.75,TRUE
43,-114.5,TRUE
43,-114.25,TRUE
43,-114,TRUE
43,-113.75,TRUE
43,-113.5,TRUE
43,-113.25,TRUE
43,-113,TRUE
43,-112.75,TRUE
43,-112.5,TRUE
43,-112.25,TRUE
43,-112,TRUE
43,-111.75,TRUE
43,-111.5,TRUE
43,-111.25,TRUE
43,-111,TRUE
43,-110.75,TRUE
43,-110.5,TRUE
43,-110.25,TRUE
43,-110,TRUE
43,-109.75,TRUE
43,-109.5,TRUE
43,-109.25,TRUE
43,-109,TRUE
43,-108.75,TRUE
43,-108.5,TRUE
43,-108.25,TRUE
43,-108,TRUE
43,-107.75,TRUE
43,-107.5,TRUE
43,-107.25,TRUE
43,-107,TRUE
43,-106.75,TRUE
43,-106.5,TRUE
43,-106.25,TRUE
43,-106,TRUE
43,-105.75,TRUE
43,-105.5,TRUE
43,-105.25,TRUE
43,-105,TRUE
43,-104.75,TRUE
43,-104.5,TRUE
43,-104.25,TRUE
43,-104,TRUE
43.25,-124.25,TRUE
43.25,-124,TRUE
43.25,-123.75,TRUE
43.25,-123.5,TRUE
43.25,-123.25,TRUE
43.25,-123,TRUE
43.25,-122.75,TRUE
43.25,-122.5,TRUE
43.25,-122.25,TRUE
43.25,-122,TRUE
43.25,-121.75,TRUE
43.25,-121.5,TRUE
43.25,-121.25,TRUE
43.25,-121,TRUE
43.25,-120.75,TRUE
43.25,-120.5,TRUE
43.25,-120.25,TRUE
43.25,-120,TRUE
43.25,-119.75,TRUE
43.25,-119.5,TRUE
43.25,-119.25,TRUE
43.25,-119,TRUE
43.25,-118.75,TRUE
43.25,-118.5,TRUE
43.25,-118.25,TRUE
43.25,-118,TRUE
43.25,-117.75,TRUE
43.25,-117.5,TRUE
43.25,-117.25,TRUE
43.25,-117,TRUE
43.25,-116.75,TRUE
43.25,-116.5,TRUE
43.25,-116.25,TRUE
43.25,-116,TRUE
43.25,-115.75,TRUE
43.25,-115.5,TRUE
43.25,-115.25,TRUE
43.25,-115,TRUE
43.25,-114.75,TRUE
43.25,-114.5,TRUE
43.25,-114.25,TRUE
43.25,-114,TRUE
43.25,-113.75,TRUE
43.25,-113.5,TRUE
43.25,-113.25,TRUE
43.25,-113,TRUE
43.25,-112.75,TRUE
43.25,-112.5,TRUE
43.25,-112.25,TRUE
43.25,-112,TRUE
43.25,-111.75,TRUE
43.25,-111.5,TRUE
43.25,-111.25,TRUE
43.25,-111,TRUE
43.25,-110.75,TRUE
43.25,-110.5,TRUE
43.25,-110.25,TRUE
43.25,-110,TRUE
43.25,-109.75,TRUE
43.25,-109.5,TRUE
43.25,-109.25,TRUE
43.25,-109,TRUE
43.25,-108.75,TRUE
43.25,-108.5,TRUE
43.25,-108.25,TRUE
43.25,-108,TRUE
43.25,-107.75,TRUE
43.25,-107.5,TRUE
43.25,-107.25,TRUE
43.25,-107,TRUE
43.25,-106.75,TRUE
43.25,-106.5,TRUE
43.25,-106.25,TRUE
43.25,-106,TRUE
43.25,-105.75,TRUE
43.25,-105.5,TRUE
43.25,-105.25,TRUE
43.25,-105,TRUE
43.25,-104.75,TRUE
43.25,-104.5,TRUE
43.25,-104.25,TRUE
43.25,-104,TRUE
43.5,-124.25,TRUE
43.5,-124,TRUE
43.5,-123.75,TRUE
43.5,-123.5,TRUE
43.5,-123.25,TRUE
43.5,-123,TRUE
43.5,-122.75,TRUE
43.5,-122.5,TRUE
43.5,-122.25,TRUE
43.5,-122,TRUE
43.5,-121.75,TRUE
43.5,-121.5,TRUE
43.5,-121.25,TRUE
43.5,-121,TRUE
43.5,-120.75,TRUE
43.5,-120.5,TRUE
43.5,-120.25,TRUE
43.5,-120,TRUE
43.5,-119.75,TRUE
43.5,-119.5,TRUE
43.5,-119.25,TRUE
43.5,-119,TRUE
43.5,-118.75,TRUE
43.5,-118.5,TRUE
43.5,-118.25,TRUE
43.5,-118,TRUE
43.5,-117.75,TRUE
43.5,-117.5,TRUE
43.5,-117.25,TRUE
43.5,-117,TRUE
43.5,-116.75,TRUE
43.5,-116.5,TRUE
43.5,-116.25,TRUE
43.5,-116,TRUE
43.5,-115.75,TRUE
43.5,-115.5,TRUE
43.5,-115.25,TRUE
43.5,-115,TRUE
43.5,-114.75,TRUE
43.5,-114.5,TRUE
43.5,-114.25,TRUE
43.5,-114,TRUE
43.5,-113.75,TRUE
43.5,-113.5,TRUE
43.5,-113.25,TRUE
43.5,-113,TRUE
43.5,-112.75,TRUE
43.5,-112.5,TRUE
43.5,-112.25,TRUE
43.5,-112,TRUE
43.5,-111.75,TRUE
43.5,-111.5,TRUE
43.5,-111.25,TRUE
43.5,-111,TRUE
43.5,-110.75,TRUE
43.5,-110.5,TRUE
43.5,-110.25,TRUE
43.5,-110,TRUE
43.5,-109.75,TRUE
43.5,-109.5,TRUE
43.5,-109.25,TRUE
43.5,-109,TRUE
43.5,-108.75,TRUE
43.5,-108.5,TRUE
43.5,-108.25,TRUE
43.5,-108,TRUE
43.5,-107.75,TRUE
43.5,-107.5,TRUE
43.5,-107.25,TRUE
43.5,-107,TRUE
43.5,-106.75,TRUE
43.5,-106.5,TRUE
43.5,-106.25,TRUE
43.5,-106,TRUE
43.5,-105.75,TRUE
43.5,-105.5,TRUE
43.5,-105.25,TRUE
43.5,-105,TRUE
43.5,-104.75,TRUE
43.5,-104.5,TRUE
43.5,-104.25,TRUE
43.5,-104,TRUE
43.75,-124.25,TRUE
43.75,-124,TRUE
43.75,-123.75,TRUE
43.75,-123.5,TRUE
43.75,-123.25,TRUE
43.75,-123,TRUE
43.75,-122.75,TRUE
43.75,-122.5,TRUE
43.75,-122.25,TRUE
43.75,-122,TRUE
43.75,-121.75,TRUE
43.75,-121.5,TRUE
43.75,-121.25,TRUE
43.75,-121,TRUE
43.75,-120.75,TRUE
43.75,-120.5,TRUE
43.75,-120.25,TRUE
43.75,-120,TRUE
43.75,-119.75,TRUE
43.75,-119.5,TRUE
43.75,-119.25,TRUE
43.75,-119,TRUE
43.75,-118.75,TRUE
43.75,-118.5,TRUE
43.75,-118.25,TRUE
43.75,-118,TRUE
43.75,-117.75,TRUE
43.75,-117.5,TRUE
43.75,-117.25,TRUE
43.75,-117,TRUE
43.75,-116.75,TRUE
43.75,-116.5,TRUE
43.75,-116.25,TRUE
43.75,-116,TRUE
43.75,-115.75,TRUE
43.75,-115.5,TRUE
43.75,-115.25,TRUE
43.75,-115,TRUE
43.75,-114.75,TRUE
43.75,-114.5,TRUE
43.75,-114.25,TRUE
43.75,-114,TRUE
43.75,-113.75,TRUE
43.75,-113.5,TRUE
43.75,-113.25,TRUE
43.75,-113,TRUE
43.75,-112.75,TRUE
43.75,-112.5,TRUE
43.75,-112.25,TRUE
43.75,-112,TRUE
43.75,-111.75,TRUE
43.75,-111.5,TRUE
43.75,-111.25,TRUE
43.75,-111,TRUE
43.75,-110.75,TRUE
43.75,-110.5,TRUE
43.75,-110.25,TRUE
43.75,-110,TRUE
43.75,-109.75,TRUE
43.75,-109.5,TRUE
43.75,-109.25,TRUE
43.75,-109,TRUE
43.75,-108.75,TRUE
43.75,-108.5,TRUE
43.75,-108.25,TRUE
43.75,-108,TRUE
43.75,-107.75,TRUE
43.75,-107.5,TRUE
43.75,-107.25,TRUE
43.75,-107,TRUE
43.75,-106.75,TRUE
43.75,-106.5,TRUE
43.75,-106.25,TRUE
43.75,-106,TRUE
43.75,-105.75,TRUE
43.75,-105.5,TRUE
43.75,-105.25,TRUE
43.75,-105,TRUE
43.75,-104.75,TRUE
43.75,-104.5,TRUE
43.75,-104.25,TRUE
43.75,-104,TRUE
44,-124.25,TRUE
44,-124,TRUE
44,-123.75,TRUE
44,-123.5,TRUE
44,-123.25,TRUE
44,-123,TRUE
44,-122.75,TRUE
44,-122.5,TRUE
44,-122.25,TRUE
44,-122,TRUE
44,-121.75,TRUE
44,-121.5,TRUE
44,-121.25,TRUE
44,-121,TRUE
44,-120.75,TRUE
44,-120.5,TRUE
44,-120.25,TRUE
44,-120,TRUE
44,-119.75,TRUE
44,-119.5,TRUE
44,-119.25,TRUE
44,-119,TRUE
44,-118.75,TRUE
44,-118.5,TRUE
44,-118.25,TRUE
44,-118,TRUE
44,-117.75,TRUE
44,-117.5,TRUE
44,-117.25,TRUE
44,-117,TRUE
44,-116.75,TRUE
44,-116.5,TRUE
44,-116.25,TRUE
44,-116,TRUE
44,-115.75,TRUE
44,-115.5,TRUE
44,-115.25,TRUE
44,-115,TRUE
44,-114.75,TRUE
44,-114.5,TRUE
44,-114.25,TRUE
44,-114,TRUE
44,-113.75,TRUE
44,-113.5,TRUE
44,-113.25,TRUE
44,-113,TRUE
44,-112.75,TRUE
44,-112.5,TRUE
44,-112.25,TRUE
44,-112,TRUE
44,-111.75,TRUE
44,-111.5,TRUE
44,-111.25,TRUE
44,-111,TRUE
44,-110.75,TRUE
44,-110.5,TRUE
44,-110.25,TRUE
44,-110,TRUE
44,-109.75,TRUE
44,-109.5,TRUE
44,-109.25,TRUE
44,-109,TRUE
44,-108.75,TRUE
44,-108.5,TRUE
44,-108.25,TRUE
44,-108,TRUE
44,-107.75,TRUE
44,-107.5,TRUE
44,-107.25,TRUE
44,-107,TRUE
44,-106.75,TRUE
44,-106.5,TRUE
44,-106.25,TRUE
44,-106,TRUE
44,-105.75,TRUE
44,-105.5,TRUE
44,-105.25,TRUE
44,-105,TRUE
44,-104.75,TRUE
44,-104.5,TRUE
44,-104.25,TRUE
44,-104,TRUE
44.25,-124,TRUE
44.25,-123.75,TRUE
44.25,-123.5,TRUE
44.25,-123.25,TRUE
44.25,-123,TRUE
44.25,-122.75,TRUE
44.25,-122.5,TRUE
44.25,-122.25,TRUE
44.25,-122,TRUE
44.25,-121.75,TRUE
44.25,-121.5,TRUE
44.25,-121.25,TRUE
44.25,-121,TRUE
44.25,-120.75,TRUE
44.25,-120.5,TRUE
44.25,-120.25,TRUE
44.25,-120,TRUE
44.25,-119.75,TRUE
44.25,-119.5,TRUE
44.25,-119.25,TRUE
44.25,-119,TRUE
44.25,-118.75,TRUE
44.25,-118.5,TRUE
44.25,-118.25,TRUE
44.25,-118,TRUE
44.25,-117.75,TRUE
44.25,-117.5,TRUE
44.25,-117.25,TRUE
44.25,-117,TRUE
44.25,-116.75,TRUE
44.25,-116.5,TRUE
44.25,-116.25,TRUE
44.25,-116,TRUE
44.25,-115.75,TRUE
44.25,-115.5,TRUE
44.25,-115.25,TRUE
44.25,-115,TRUE
44.25,-114.75,TRUE
44.25,-114.5,TRUE
44.25,-114.25,TRUE
44.25,-114,TRUE
44.25,-113.75,TRUE
44.25,-113.5,TRUE
44.25,-113.25,TRUE
44.25,-113,TRUE
44.25,-112.75,TRUE
44.25,-112.5,TRUE
44.25,-112.25,TRUE
44.25,-112,TRUE
44.25,-111.75,TRUE
44.25,-111.5,TRUE
44.25,-111.25,TRUE
44.25,-111,TRUE
44.25,-110.75,TRUE
44.25,-110.5,TRUE
44.25,-110.25,TRUE
44.25,-110,TRUE
44.25,-109.75,TRUE
44.25,-109.5,TRUE
44.25,-109.25,TRUE
44.25,-109,TRUE
44.25,-108.75,TRUE
44.25,-108.5,TRUE
44.25,-108.25,TRUE
44.25,-108,TRUE
44.25,-107.75,TRUE
44.25,-107.5,TRUE
44.25,-107.25,TRUE
44.25,-107,TRUE
44.25,-106.75,TRUE
44.25,-106.5,TRUE
44.25,-106.25,TRUE
44.25,-106,TRUE
44.25,-105.75,TRUE
44.25,-105.5,TRUE
44.25,-105.25,TRUE
44.25,-105,TRUE
44.25,-104.75,TRUE
44.25,-104.5,TRUE
44.25,-104.25,TRUE
44.25,-104,TRUE
44.5,-124,TRUE
44.5,-123.75,TRUE
44.5,-123.5,TRUE
44.5,-123.25,TRUE
44.5,-123,TRUE
44.5,-122.75,TRUE
44.5,-122.5,TRUE
44.5,-122.25,TRUE
44.5,-122,TRUE
44.5,-121.75,TRUE
44.5,-121.5,TRUE
44.5,-121.25,TRUE
44.5,-121,TRUE
44.5,-120.75,TRUE
44.5,-120.5,TRUE
44.5,-120.25,TRUE
44.5,-120,TRUE
44.5,-119.75,TRUE
44.5,-119.5,TRUE
44.5,-119.25,TRUE
44.5,-119,TRUE
44.5,-118.75,TRUE
44.5,-118.5,TRUE
44.5,-118.25,TRUE
44.5,-118,TRUE
44.5,-117.75,TRUE
44.5,-117.5,TRUE
44.5,-117.25,TRUE
44.5,-117,TRUE
44.5,-116.75,TRUE
44.5,-116.5,TRUE
44.5,-116.25,TRUE
44.5,-116,TRUE
44.5,-115.75,TRUE
44.5,-115.5,TRUE
44.5,-115.25,TRUE
44.5,-115,TRUE
44.5,-114.75,TRUE
44.5,-114.5,TRUE
44.5,-114.25,TRUE
44.5,-114,TRUE
44.5,-113.75,TRUE
44.5,-113.5,TRUE
44.5,-113.25,TRUE
44.5,-113,TRUE
44.5,-112.75,TRUE
44.5,-112.5,TRUE
44.5,-112.25,TRUE
44.5,-112,TRUE
44.5,-111.75,TRUE
44.5,-111.5,TRUE
44.5,-111.25,TRUE
44.5,-111,TRUE
44.5,-110.75,TRUE
44.5,-110.5,TRUE
44.5,-110.25,TRUE
44.5,-110,TRUE
44.5,-109.75,TRUE
44.5,-109.5,TRUE
44.5,-109.25,TRUE
44.5,-109,TRUE
44.5,-108.75,TRUE
44.5,-108.5,TRUE
44.5,-108.25,TRUE
44.5,-108,TRUE
44.5,-107.75,TRUE
44.5,-107.5,TRUE
44.5,-107.25,TRUE
44.5,-107,TRUE
44.5,-106.75,TRUE
44.5,-106.5,TRUE
44.5,-106.25,TRUE
44.5,-106,TRUE
44.5,-105.75,TRUE
44.5,-105.5,TRUE
44.5,-105.25,TRUE
44.5,-105,TRUE
44.5,-104.75,TRUE
44.5,-104.5,TRUE
44.5,-104.25,TRUE
44.5,-104,TRUE
44.75,-124,TRUE
44.75,-123.75,TRUE
44.75,-123.5,TRUE
44.75,-123.25,TRUE
44.75,-123,TRUE
44.75,-122.75,TRUE
44.75,-122.5,TRUE
44.75,-122.25,TRUE
44.75,-122,TRUE
44.75,-121.75,TRUE
44.75,-121.5,TRUE
44.75,-121.25,TRUE
44.75,-121,TRUE
44.75,-120.75,TRUE
44.75,-120.5,TRUE
44.75,-120.25,TRUE
44.75,-120,TRUE
44.75,-119.75,TRUE
44.75,-119.5,TRUE
44.75,-119.25,TRUE
44.75,-119,TRUE
44.75,-118.75,TRUE
44.75,-118.5,TRUE
44.75,-118.25,TRUE
44.75,-118,TRUE
44.75,-117.75,TRUE
44.75,-117.5,TRUE
44.75,-117.25,TRUE
44.75,-117,TRUE
44.75,-116.75,TRUE
44.75,-116.5,TRUE
44.75,-116.25,TRUE
44.75,-116,TRUE
44.75,-115.75,TRUE
44.75,-115.5,TRUE
44.75,-115.25,TRUE
44.75,-115,TRUE
44.75,-114.75,TRUE
44.75,-114.5,TRUE
44.75,-114.25,TRUE
44.75,-114,TRUE
44.75,-113.75,TRUE
44.75,-113.5,TRUE
44.75,-113.25,TRUE
44.75,-113,TRUE
44.75,-112.75,TRUE
44.75,-112.5,TRUE
44.75,-112.25,TRUE
44.75,-112,TRUE
44.75,-111.75,TRUE
44.75,-111.5,TRUE
44.75,-111.25,TRUE
44.75,-111,TRUE
44.75,-110.75,TRUE
44.75,-110.5,TRUE
44.75,-110.25,TRUE
44.75,-110,TRUE
44.75,-109.75,TRUE
44.75,-109.5,TRUE
44.75,-109.25,TRUE
44.75,-109,TRUE
44.75,-108.75,TRUE
44.75,-108.5,TRUE
44.75,-108.25,TRUE
44.75,-108,TRUE
44.75,-107.75,TRUE
44.75,-107.5,TRUE
44.75,-107.25,TRUE
44.75,-107,TRUE
44.75,-106.75,TRUE
44.75,-106.5,TRUE
44.75,-106.25,TRUE
44.75,-106,TRUE
44.75,-105.75,TRUE
44.75,-105.5,TRUE
44.75,-105.25,TRUE
44.75,-105,TRUE
44.75,-104.75,TRUE
44.75,-104.5,TRUE
44.75,-104.25,TRUE
44.75,-104,TRUE
45,-124,TRUE
45,-123.75,TRUE
45,-123.5,TRUE
45,-123.25,TRUE
45,-123,TRUE
45,-122.75,TRUE
45,-122.5,TRUE
45,-122.25,TRUE
45,-122,TRUE
45,-121.75,TRUE
45,-121.5,TRUE
45,-121.25,TRUE
45,-121,TRUE
45,-120.75,TRUE
45,-120.5,TRUE
45,-120.25,TRUE
45,-120,TRUE
45,-119.75,TRUE
45,-119.5,TRUE
45,-119.25,TRUE
45,-119,TRUE
45,-118.75,TRUE
45,-118.5,TRUE
45,-118.25,TRUE
45,-118,TRUE
45,-117.75,TRUE
45,-117.5,TRUE
45,-117.25,TRUE
45,-117,TRUE
45,-116.75,TRUE
45,-116.5,TRUE
45,-116.25,TRUE
45,-116,TRUE
45,-115.75,TRUE
45,-115.5,TRUE
45,-115.25,TRUE
45,-115,TRUE
45,-114.75,TRUE
45,-114.5,TRUE
45,-114.25,TRUE
45,-114,TRUE
45,-113.75,TRUE
45,-113.5,TRUE
45,-113.25,TRUE
45,-113,TRUE
45,-112.75,TRUE
45,-112.5,TRUE
45,-112.25,TRUE
45,-112,TRUE
45,-111.75,TRUE
45,-111.5,TRUE
45,-111.25,TRUE
45,-111,TRUE
45,-110.75,TRUE
45,-110.5,TRUE
45,-110.25,TRUE
45,-110,TRUE
45,-109.75,TRUE
45,-109.5,TRUE
45,-109.25,TRUE
45,-109,TRUE
45,-108.75,TRUE
45,-108.5,TRUE
45,-108.25,TRUE
45,-108,TRUE
45,-107.75,TRUE
45,-107.5,TRUE
45,-107.25,TRUE
45,-107,TRUE
45,-106.75,TRUE
45,-106.5,TRUE
45,-106.25,TRUE
45,-106,TRUE
45,-105.75,TRUE
45,-105.5,TRUE
45,-105.25,TRUE
45,-105,TRUE
45,-104.75,TRUE
45,-104.5,TRUE
45,-104.25,TRUE
45,-104,TRUE
45.25,-123.75,TRUE
45.25,-123.5,TRUE
45.25,-123.25,TRUE
45.25,-123,TRUE
45.25,-122.75,TRUE
45.25,-122.5,TRUE
45.25,-122.25,TRUE
45.25,-122,TRUE
45.25,-121.75,TRUE
45.25,-121.5,TRUE
45.25,-121.25,TRUE
45.25,-121,TRUE
45.25,-120.75,TRUE
45.25,-120.5,TRUE
45.25,-120.25,TRUE
45.25,-120,TRUE
45.25,-119.75,TRUE
45.25,-119.5,TRUE
45.25,-119.25,TRUE
45.25,-119,TRUE
45.25,-118.75,TRUE
45.25,-118.5,TRUE
45.25,-118.25,TRUE
45.25,-118,TRUE
45.25,-117.75,TRUE
45.25,-117.5,TRUE
45.25,-117.25,TRUE
45.25,-117,TRUE
45.25,-116.75,TRUE
45.25,-116.5,TRUE
45.25,-116.25,TRUE
45.25,-116,TRUE
45.25,-115.75,TRUE
45.25,-115.5,TRUE
45.25,-115.25,TRUE
45.25,-115,TRUE
45.25,-114.75,TRUE
45.25,-114.5,TRUE
45.25,-114.25,TRUE
45.25,-114,TRUE
45.25,-113.75,TRUE
45.25,-113.5,TRUE
45.25,-113.25,TRUE
45.25,-113,TRUE
45.25,-112.75,TRUE
45.25,-112.5,TRUE
45.25,-112.25,TRUE
45.25,-112,TRUE
45.25,-111.75,TRUE
45.25,-111.5,TRUE
45.25,-111.25,TRUE
45.25,-111,TRUE
45.25,-110.75,TRUE
45.25,-110.5,TRUE
45.25,-110.25,TRUE
45.25,-110,TRUE
45.25,-109.75,TRUE
45.25,-109.5,TRUE
45.25,-109.25,TRUE
45.25,-109,TRUE
45.25,-108.75,TRUE
45.25,-108.5,TRUE
45.25,-108.25,TRUE
45.25,-108,TRUE
45.25,-107.75,TRUE
45.25,-107.5,TRUE
45.25,-107.25,TRUE
45.25,-107,TRUE
45.25,-106.75,TRUE
45.25,-106.5,TRUE
45.25,-106.25,TRUE
45.25,-106,TRUE
45.25,-105.75,TRUE
45.25,-105.5,TRUE
45.25,-105.25,TRUE
45.25,-105,TRUE
45.25,-104.75,TRUE
45.25,-104.5,TRUE
45.25,-104.25,TRUE
45.25,-104,TRUE
45.5,-124,TRUE
45.5,-123.75,TRUE
45.5,-123.5,TRUE
45.5,-123.25,TRUE
45.5,-123,TRUE
45.5,-122.75,TRUE
45.5,-122.5,TRUE
45.5,-122.25,TRUE
45.5,-122,TRUE
45.5,-121.75,TRUE
45.5,-121.5,TRUE
45.5,-121.25,TRUE
45.5,-121,TRUE
45.5,-120.75,TRUE
45.5,-120.5,TRUE
45.5,-120.25,TRUE
45.5,-120,TRUE
45.5,-119.75,TRUE
45.5,-119.5,TRUE
45.5,-119.25,TRUE
45.5,-119,TRUE
45.5,-118.75,TRUE
45.5,-118.5,TRUE
45.5,-118.25,TRUE
45.5,-118,TRUE
45.5,-117.75,TRUE
45.5,-117.5,TRUE
45.5,-117.25,TRUE
45.5,-117,TRUE
45.5,-116.75,TRUE
45.5,-116.5,TRUE
45.5,-116.25,TRUE
45.5,-116,TRUE
45.5,-115.75,TRUE
45.5,-115.5,TRUE
45.5,-115.25,TRUE
45.5,-115,TRUE
45.5,-114.75,TRUE
45.5,-114.5,TRUE
45.5,-114.25,TRUE
45.5,-114,TRUE
45.5,-113.75,TRUE
45.5,-113.5,TRUE
45.5,-113.25,TRUE
45.5,-113,TRUE
45.5,-112.75,TRUE
45.5,-112.5,TRUE
45.5,-112.25,TRUE
45.5,-112,TRUE
45.5,-111.75,TRUE
45.5,-111.5,TRUE
45.5,-111.25,TRUE
45.5,-111,TRUE
45.5,-110.75,TRUE
45.5,-110.5,TRUE
45.5,-110.25,TRUE
45.5,-110,TRUE
45.5,-109.75,TRUE
45.5,-109.5,TRUE
45.5,-109.25,TRUE
45.5,-109,TRUE
45.5,-108.75,TRUE
45.5,-108.5,TRUE
45.5,-108.25,TRUE
45.5,-108,TRUE
45.5,-107.75,TRUE
45.5,-107.5,TRUE
45.5,-107.25,TRUE
45.5,-107,TRUE
45.5,-106.75,TRUE
45.5,-106.5,TRUE
45.5,-106.25,TRUE
45.5,-106,TRUE
45.5,-105.75,TRUE
45.5,-105.5,TRUE
45.5,-105.25,TRUE
45.5,-105,TRUE
45.5,-104.75,TRUE
45.5,-104.5,TRUE
45.5,-104.25,TRUE
45.5,-104,TRUE
45.75,-124,TRUE
45.75,-123.75,TRUE
45.75,-123.5,TRUE
45.75,-123.25,TRUE
45.75,-123,TRUE
45.75,-122.75,TRUE
45.75,-122.5,TRUE
45.75,-122.25,TRUE
45.75,-122,TRUE
45.75,-121.75,TRUE
45.75,-121.5,TRUE
45.75,-121.25,TRUE
45.75,-121,TRUE
45.75,-120.75,TRUE
45.75,-120.5,TRUE
45.75,-120.25,TRUE
45.75,-120,TRUE
45.75,-119.75,TRUE
45.75,-119.5,TRUE
45.75,-119.25,TRUE
45.75,-119,TRUE
45.75,-118.75,TRUE
45.75,-118.5,TRUE
45.75,-118.25,TRUE
45.75,-118,TRUE
45.75,-117.75,TRUE
45.75,-117.5,TRUE
45.75,-117.25,TRUE
45.75,-117,TRUE
45.75,-116.75,TRUE
45.75,-116.5,TRUE
45.75,-116.25,TRUE
45.75,-116,TRUE
45.75,-115.75,TRUE
45.75,-115.5,TRUE
45.75,-115.25,TRUE
45.75,-115,TRUE
45.75,-114.75,TRUE
45.75,-114.5,TRUE
45.75,-114.25,TRUE
45.75,-114,TRUE
45.75,-113.75,TRUE
45.75,-113.5,TRUE
45.75,-113.25,TRUE
45.75,-113,TRUE
45.75,-112.75,TRUE
45.75,-112.5,TRUE
45.75,-112.25,TRUE
45.75,-112,TRUE
45.75,-111.75,TRUE
45.75,-111.5,TRUE
45.75,-111.25,TRUE
45.75,-111,TRUE
45.75,-110.75,TRUE
45.75,-110.5,TRUE
45.75,-110.25,TRUE
45.75,-110,TRUE
45.75,-109.75,TRUE
45.75,-109.5,TRUE
45.75,-109.25,TRUE
45.75,-109,TRUE
45.75,-108.75,TRUE
45.75,-108.5,TRUE
45.75,-108.25,TRUE
45.75,-108,TRUE
45.75,-107.75,TRUE
45.75,-107.5,TRUE
45.75,-107.25,TRUE
45.75,-107,TRUE
45.75,-106.75,TRUE
45.75,-106.5,TRUE
45.75,-106.25,TRUE
45.75,-106,TRUE
45.75,-105.75,TRUE
45.75,-105.5,TRUE
45.75,-105.25,TRUE
45.75,-105,TRUE
45.75,-104.75,TRUE
45.75,-104.5,TRUE
45.75,-104.25,TRUE
45.75,-104,TRUE
46,-124,TRUE
46,-123.75,TRUE
46,-123.5,TRUE
46,-123.25,TRUE
46,-123,TRUE
46,-122.75,TRUE
46,-122.5,TRUE
46,-122.25,TRUE
46,-122,TRUE
46,-121.75,TRUE
46,-121.5,TRUE
46,-121.25,TRUE
46,-121,TRUE
46,-120.75,TRUE
46,-120.5,TRUE
46,-120.25,TRUE
46,-120,TRUE
46,-119.75,TRUE
46,-119.5,TRUE
46,-119.25,TRUE
46,-119,TRUE
46,-118.75,TRUE
46,-118.5,TRUE
46,-118.25,TRUE
46,-118,TRUE
46,-117.75,TRUE
46,-117.5,TRUE
46,-117.25,TRUE
46,-117,TRUE
46,-116.75,TRUE
46,-116.5,TRUE
46,-116.25,TRUE
46,-116,TRUE
46,-115.75,TRUE
46,-115.5,TRUE
46,-115.25,TRUE
46,-115,TRUE
46,-114.75,TRUE
46,-114.5,TRUE
46,-114.25,TRUE
46,-114,TRUE
46,-113.75,TRUE
46,-113.5,TRUE
46,-113.25,TRUE
46,-113,TRUE
46,-112.75,TRUE
46,-112.5,TRUE
46,-112.25,TRUE
46,-112,TRUE
46,-111.75,TRUE
46,-111.5,TRUE
46,-111.25,TRUE
46,-111,TRUE
46,-110.75,TRUE
46,-110.5,TRUE
46,-110.25,TRUE
46,-110,TRUE
46,-109.75,TRUE
46,-109.5,TRUE
46,-109.25,TRUE
46,-109,TRUE
46,-108.75,TRUE
46,-108.5,TRUE
46,-108.25,TRUE
46,-108,TRUE
46,-107.75,TRUE
46,-107.5,TRUE
46,-107.25,TRUE
